country,city,hospital,department,doctor_name,source_url
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr Deepa Thangamani",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-deepa-thangamani
India,Hyderabad,"Apollo Hospitals, Hyderguda, Hyderabad","Obstetrics & Gynecology","Dr Antharvedi Santhi",https://www.apollohospitals.com/doctors/gynecologist/hyderabad/dr-antharvedi-santhi
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Obstetrics & Gynecology","Dr Santwan Mehta",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/ahmedabad/dr-santwan-mehta
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Obstetrics & Gynecology","Dr Rashmi Patil",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-rashmi-patil
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Obstetrics & Gynecology","Dr Vandana Sinha",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/ahmedabad/dr-vandana-sinha
India,Nashik,"Apollo Hospitals, Nashik","Obstetrics & Gynecology","Dr Uma Modgi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/nashik/dr-uma-modgi
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Priyanka Sinha",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-priyanka-sinha
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Jasmin Rath",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-jasmin-rath
India,Nellore,"Apollo Specialty Hospitals, Nellore","Obstetrics & Gynecology","Dr Lavanya S",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/nellore/dr-lavanya-s
India,Visakhapatnam,"Apollo Hospitals Health City, Arilova, Vizag","Obstetrics & Gynecology","Dr Vidya Konduri",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/visakhapatnam/dr-vidya-konduri
India,Guwahati,"Apollo Hospitals, Guwahati","Obstetrics & Gynecology","Dr Deepa Baruah",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-deepa-baruah
India,Bangalore,"Apollo Hospitals Sarjapur Road, Bangalore","Obstetrics & Gynecology","Dr Geetha R",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-geetha-r
India,Madurai,"Apollo Women & Child Care Hospital, Madurai","Obstetrics & Gynecology","Dr Shahida Parveen A",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/madurai/dr-shahida-parveen-a
India,Trichy,"Apollo Speciality Hospitals, Trichy","Obstetrics & Gynecology","Dr Thilagavathy Murali S",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/trichy/dr-thilagavathy-murali-s
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Asha Devi S",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-asha-devi-s
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Rohini Khera Bhatt",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-rohini-khera-bhatt
India,Guwahati,"Apollo Personalised Health Check Centre Guwahati","Obstetrics & Gynecology","Dr Nilanjana Das",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-nilanjana-das
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Snigdha Shiv Kumar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-snigdha-shiv-kumar
India,Guwahati,"Apollo Excelcare, Guwahati","Obstetrics & Gynecology","Dr Bhuvaneshwari Deka",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-bhuvaneshwari-deka
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Obstetrics & Gynecology","Dr Indumathy Thayar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-indumathy-thayar
India,Lucknow,"Apollo Hospitals Lucknow","Obstetrics & Gynecology","Dr Radhika Bajpai",https://www.apollohospitals.com/doctors/ivf/lucknow/dr-radhika-bajpai-best-ivf-doctor-in-lucknow
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Nagashree U",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-nagashree-u
India,Bangalore,"Apollo Hospitals, Seshadripuram, Bangalore","Obstetrics & Gynecology","Dr Sahana K P",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-sahana-k-p
India,Lucknow,"Apollo Hospitals Lucknow","Obstetrics & Gynecology","Dr Neha Negi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/lucknow/dr-neha-negi
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Neha Bothara",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-neha-bothara
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Obstetrics & Gynecology","Dr Uma Maheshwari M",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-uma-maheshwari-m
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Deepa Giri",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-deepa-giri
India,Pune,"Apollo Hospitals, Pune","Obstetrics & Gynecology","Dr Sneha Trivedi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/pune/dr-sneha-trivedi
India,Warangal,"Apollo Reach N S R Hospital, Warangal, Hyderabad","Obstetrics & Gynecology","Dr Ramya Dasyam",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/warangal/dr-ramya-dasyam
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Bhumika Rai",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-bhumika-rai
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Karuna Ratwani",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-karuna-ratwani
India,Pune,"Apollo Hospitals, Pune","Obstetrics & Gynecology","Dr Rutuja Deshmukh",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/pune/dr-rutuja-deshmukh
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Ruplin Terangpi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-ruplin-terangpi
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Swetha P",https://www.apollohospitals.com/doctors/gynecologist/hyderabad/dr-swetha-p
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Shiva Singh Shekhawat",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-shiva-singh-shekhawat
India,Bhopal,"Apollo Sage Hospitals","Obstetrics & Gynecology","Dr Parwati Sharma",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bhopal/dr-parwati-sharma
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Srikala Dodda Reddy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-srikala-dodda-reddy
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Obstetrics & Gynecology","Dr Harshita Ramamurthy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-harshita-ramamurthy
India,Chennai,"Apollo Medical Centre, Karapakkam, Chennai","Obstetrics & Gynecology","Dr Dhivyambigai G R",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-dhivyambigai-g-r
India,Trichy,"Apollo Speciality Hospitals, Trichy","Obstetrics & Gynecology","Dr Kavitha M",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/trichy/dr-kavitha-m
India,Trichy,"Apollo Speciality Hospitals, Trichy","Obstetrics & Gynecology","Dr Harshini Jayakumar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/trichy/dr-harshini-jayakumar
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Abirami S",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-abirami-s
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Pavithra Ramakrishnan",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-pavithra-ramakrishnan
India,Lucknow,"Apollo Hospitals Lucknow","Obstetrics & Gynecology","Dr Asna Zehra Naqvi",https://www.apollohospitals.com/doctors/obstetrics-and-gynaecology/lucknow/dr-asna-zehra-naqvi
India,Nellore,"Apollo Specialty Hospitals, Nellore","Obstetrics & Gynecology","Dr Pandala Sravanthi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/nellore/dr-pandala-sravanthi
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Karthiga Devi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-karthiga-devi
India,Chennai,"Apollo Children's Hospital, Chennai","Obstetrics & Gynecology","Dr Anjana Annal",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-anjana-annal
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Bana Rupa",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-bana-rupa
India,Madurai,"Apollo Women & Child Care Hospital, Madurai","Obstetrics & Gynecology","Dr Raghavi Natarajan",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/madurai/dr-raghavi-natarajan
India,Hyderabad,"Apollo Hospitals, Financial District","Obstetrics & Gynecology","Dr B Tejaswi Reddy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-b-tejaswi-reddy
India,Kakinada,"Apollo Hospitals, Kakinada","Obstetrics & Gynecology","Dr Sandhya Peethani",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kakinada/dr-sandhya-peethani
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Archana Sinha",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-archana-sinha
India,Karur,"Apollo Hospital, Karur","Obstetrics & Gynecology","Dr Udhayakumari T",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/karur/dr-udhayakumari-t
India,Trichy,"Apollo Speciality Hospitals, Trichy","Obstetrics & Gynecology","Dr Farhana J",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/trichy/dr-farhana-j
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr Ramyasree Reddy",https://www.apollohospitals.com/doctors/ivf-specialist/chennai/dr-ramyasree-reddy
India,Chennai,"Apollo Medical Centre, Karapakkam, Chennai","Obstetrics & Gynecology","Dr KIRITHA RANJANI",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-kiritha-ranjani
India,Cochin,"Apollo Adlux Hospital, Cochin","Obstetrics & Gynecology","Dr Anjana Venugopalan",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/cochin/dr-anjana-venugopalan
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Obstetrics & Gynecology","Dr Nikitha C P",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-nikitha-c-p
India,Guwahati,"Apollo Personalised Health Check Centre Guwahati","Obstetrics & Gynecology","Dr Himleena Gautam",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-himleena-gautam
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Gurrala Shreeja",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-gurrala-shreeja
India,Bilaspur,"Apollo Hospitals, Bilaspur","Obstetrics & Gynecology","Dr Shambhawi Kalyani",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bilaspur/dr-shambhawi-kalyani
India,Hyderabad,"Apollo Hospitals, DRDO, Kanchanbagh, Hyderabad","Obstetrics & Gynecology","Dr Anupama P Nimgade",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-anupama-nimgade
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Kanchan Bansode",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-kanchan-bansode
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Vartika Mohan",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-vartika-mohan
India,Lucknow,"Apollo Hospitals Lucknow","Obstetrics & Gynecology","Dr Ambreen S",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/lucknow/dr-ambreen-shaikh
India,Lucknow,"Apollo Hospitals Lucknow","Obstetrics & Gynecology","Dr Noopur Singh",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/lucknow/dr-noopur-singh
India,Bangalore,"Apollo Hospitals Sarjapur Road, Bangalore","Obstetrics & Gynecology","Dr Rini Ravindran",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-rini-ravindran
India,Rourkela,"Apollo Super Speciality Hospital, Rourkela","Obstetrics & Gynecology","Dr Tashi Krishnan",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/rourkela/dr-tashi-krishnan
India,Karaikudi,"Apollo Reach Hospital, Karaikudi","Obstetrics & Gynecology","Dr Gayathri N",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/karaikudi/dr-gayathri-n
India,Bhopal,"Apollo Sage Hospitals","Obstetrics & Gynecology","Dr Manupriya Madhavan",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bhopal/dr-manupriya-madhavan
India,Mysore,"Apollo BGS Hospitals, Mysore","Obstetrics & Gynecology","Dr Kavitha B",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mysore/dr-kavitha-b
India,Bhopal,"Apollo Sage Hospitals","Obstetrics & Gynecology","Dr Anupa Walia Lokwani",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bhopal/dr-anupa-walia-lokwani
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr P L Dhingra",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-p-l-dhingra
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",ENT,"Dr P S Reddy",https://www.apollohospitals.com/doctors/ent-specialist/chennai/dr-p-s-reddy
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai",ENT,"Dr Krishna Kumar",https://www.apollohospitals.com/doctors/ent-specialist/chennai/dr-krishna-kumar
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",ENT,"Dr Ganapathy H",https://www.apollohospitals.com/doctors/ent-specialist/chennai/dr-ganapathy-h
India,Lucknow,"Apollo Hospitals Lucknow",ENT,"Dr Rajiv Khanna",https://www.apollohospitals.com/doctors/ent-specialist/lucknow/dr-rajiv-khanna
India,Bhopal,"Apollo Sage Hospitals",ENT,"Dr Amit Ganguli",https://www.apollohospitals.com/doctors/ent-specialist/bhopal/dr-amit-ganguli
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr Sabir Husain Ansari",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-sabir-husain-ansari
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",ENT,"Dr Babu Manohar",https://www.apollohospitals.com/doctors/ent-specialist/chennai/dr-babu-manohar
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr Chanchal Pal",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-chanchal-pal
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",ENT,"Dr Koka Ram Babu",https://www.apollohospitals.com/doctors/ent-specialist/hyderabad/dr-koka-ram-babu
India,Madurai,"Apollo Speciality Hospitals Madurai",ENT,"Dr Pragatheswaran A",https://www.apollohospitals.com/doctors/ent-specialist/madurai/dr-pragatheswaran-a
India,Guwahati,"Apollo Personalised Health Check Centre Guwahati",ENT,"Dr Pradip Kumar Deka",https://www.apollohospitals.com/doctors/ent-specialist/guwahati/dr-pradip-kumar-deka
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr Sandeep Sindhu",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-sandeep-sindhu
India,Hyderabad,"Apollo Hospitals, Hyderguda, Hyderabad",ENT,"Dr G Srinivasa Reddy",https://www.apollohospitals.com/doctors/ent-specialist/hyderabad/dr-g-srinivasa-reddy
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr Girish Raheja",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-girish-raheja
India,Bilaspur,"Apollo Hospitals, Bilaspur",ENT,"Dr Partha Misra",https://www.apollohospitals.com/doctors/ent-specialist/bilaspur/dr-partha-misra
India,Chennai,"Apollo Firstmed Hospital, Chennai",ENT,"Dr Kirupanandam G",https://www.apollohospitals.com/doctors/ent-specialist/chennai/dr-kirupanandam-g
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore",ENT,"Dr Sunil Narayan Dutt",https://www.apollohospitals.com/doctors/ent-specialist/bangalore/dr-sunil-narayan-dutt
India,Mysore,"Apollo BGS Hospitals, Mysore",ENT,"Dr Harindra M N",https://www.apollohospitals.com/doctors/ent-specialist/mysore/dr-harindra-m-n
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr Atul Ahuja",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-atul-ahuja
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad",ENT,"Dr Praveen R Sirdesai",https://www.apollohospitals.com/doctors/ent-specialist/hyderabad/dr-praveen-r-sirdesai
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar",ENT,"Dr Sanjeev Gupta",https://www.apollohospitals.com/doctors/ent-specialist/bhubaneswar/dr-sanjeev-gupta
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai",ENT,"Dr Col C M Sasikanth",https://www.apollohospitals.com/doctors/ent-specialist/chennai/dr-col-cm-sasikanth
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr Kalpana Nagpal",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-kalpana-nagpal
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad",ENT,"Dr Rajesh Vishwarkama",https://www.apollohospitals.com/doctors/ent-specialist/ahmedabad/dr-rajesh-vishwarkama
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad",ENT,"Dr Vinita Bhagia",https://www.apollohospitals.com/doctors/ent-specialist/ahmedabad/dr-vinita-bhagia
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",ENT,"Dr Archana Ranade",https://www.apollohospitals.com/doctors/ent-specialist/kolkata/dr-archana-ranade
India,Hyderabad,"Apollo Hospitals, Financial District",ENT,"Prof. Dr Sriprakash Vinnakota",https://www.apollohospitals.com/doctors/ent-specialist/hyderabad/dr-sriprakash-vinnakota
India,Delhi,"Apollo Hospitals, Delhi",ENT,"Dr Ameet Kishore",https://www.apollohospitals.com/doctors/ent-specialist/delhi/dr-ameet-kishore
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",ENT,"Dr Ajay Kr Arya",https://www.apollohospitals.com/doctors/ent-specialist/kolkata/dr-ajay-kr-arya
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",ENT,"Dr Jaswinder Singh Saluja",https://www.apollohospitals.com/doctors/ent-specialist/hyderabad/dr-jaswinder-singh-saluja
